948,https://www.youtube.com/watch?v=Zf4qTgkVItQ
949,https://www.youtube.com/watch?v=0N_ChCjyfRY
949,https://www.youtube.com/watch?v=2MfrjjzjgB8
949,https://www.youtube.com/watch?v=2pN116L7aKY
949,https://www.youtube.com/watch?v=uCI5u-NzbA8
949,https://www.youtube.com/watch?v=Uqm6oA1GMWE
951,https://www.youtube.com/watch?v=a8yULBX5D14
951,https://www.youtube.com/watch?v=Ll40IghzMkU.
951,https://www.youtube.com/watch?v=OjyhsBcmsj4
951,https://www.youtube.com/watch?v=VEsIeIk4R6I
951,https://www.youtube.com/watch?v=Y2ueKKQO3mY
953,https://youtube.com/watch?v=IiU3_sjT6kc
955,https://www.youtube.com/watch?v=AZBfTwxqwyo
955,https://youtu.be/8e9iNWA6uCw
955,https://youtu.be/DEn8zxP-hc0
955,https://youtu.be/hqjGKwyRRUA
955,https://youtu.be/InMqfiIoUF0
955,https://youtu.be/za4Z1hTYHjs
956,https://www.youtube.com/watch?v=pOqasQv6llM
956,https://www.youtube.com/watch?v=TMKSv4yEmG0
956,https://www.youtube.com/watch?v=VT6NdmAij_g
956,https://www.youtube.com/watch?v=Xm_y5aphuT4
963,https://www.youtube.com/watch?v=_jgamtQCIBU
963,https://www.youtube.com/watch?v=dwLLh0cyPyY
963,https://www.youtube.com/watch?v=dwLLh0cyPyY
963,https://www.youtube.com/watch?v=ip6vrFkpl3A
963,https://www.youtube.com/watch?v=JGqrTliX1TY
965,https://www.youtube.com/watch?v=PXAW6kfYMRo
965,https://www.youtube.com/watch?v=WfO0Y-VDVvk
965,https://www.youtube.com/watch?v=xk-H3ySsgac
966,http://youtu.be/Q8kIiHsv654
966,http://youtu.be/S_7-wIWGsWs
970,https://www.youtube.com/watch?v=3iPHZQasx_I
970,https://www.youtube.com/watch?v=guKyDtZY-LQ
970,https://www.youtube.com/watch?v=Jg7wiT1-YI4
970,https://www.youtube.com/watch?v=ObIJhKYGH7s
970,https://www.youtube.com/watch?v=UzlErsNtLXo
970,https://www.youtube.com/watch?v=vVaj1q7ksxw
971,https://youtu.be/XNNMo5wjsPo
975,https://www.youtube.com/watch?v=2CDxf6MkytE
975,https://www.youtube.com/watch?v=5Z1MQWdTdA4
975,https://www.youtube.com/watch?v=zq8dnq3cNT0
976,https://www.youtube.com/channel/UC4qwXqdjyNQI0yy3Z0FOmfQ
978,https://www.youtube.com/watch?v=MsqQxX69zwc
981,https://www.youtube.com/watch?v=b4GaUDRmtgE
982,https://www.youtube.com/watch?v=b4GaUDRmtgE
983,https://www.youtube.com/watch?v=b4GaUDRmtgE
986,https://www.youtube.com/watch?v=NDvRtyxhElM
986,https://youtu.be/1f1h6im-3mE
986,https://youtu.be/pYJ38CKzZLs
986,https://youtu.be/q8zUTLBJiAI
986,https://youtu.be/qrLjFOaWioo
1007,https://www.youtube.com/watch?v=2f8lNOs5AW0
1007,https://www.youtube.com/watch?v=F5HIicqhkFw
1007,https://www.youtube.com/watch?v=kj2TPIYfCUg
1010,https://www.youtube.com/watch?v=EHYYD0ZWh60
1012,https://www.youtube.com/watch?v=6mf9t-jP870
1013,https://www.youtube.com/watch?v=xcD4kmHCCYs
1014,https://www.youtube.com/watch?v=Y7EdEamndfI
1016,https://youtu.be/SEOC_LfHdb0
1017,https://www.youtube.com/watch?v=8_tF1h0UnMI
1017,https://www.youtube.com/watch?v=aIGn-NPJWNs
1017,https://www.youtube.com/watch?v=fcrtaBvo3H0
1017,https://www.youtube.com/watch?v=fcrtaBvo3H0
1017,https://www.youtube.com/watch?v=kwlPVKSTpNA
1017,https://www.youtube.com/watch?v=VQMI-ETGvs4
1019,https://www.youtube.com/watch?v=mBu1ECXYDrg
1020,https://youtu.be/dX0k43DSe8Y
1021,https://www.youtube.com/watch?v=SPhDXU4cvjA
1027,https://www.youtube.com/watch?v=CegKC2p744U
1027,https://www.youtube.com/watch?v=T94b3jqIg5U
1028,https://www.youtube.com/watch?v=-mpODCCLkbk
1036,https://www.youtube.com/watch?v=s-HXPhMYG70
1037,https://www.youtube.com/watch?v=iB51HXTDRH0&feature=youtu.be
1038,https://youtu.be/7VdG8Yvk9iA
1040,https://www.youtube.com/watch?v=DgozwRa_fv0
1041,https://www.youtube.com/watch?v=PiQ90qSiRWs
1043,https://www.youtube.com/watch?v=N5LPAXhcVe4
1044,https://youtu.be/5qlEQUJa7oU
1044,https://youtu.be/pwGlZ08Ed9Q
1044,https://youtu.be/rSr8dHVQW9I
1044,https://youtu.be/S-NVU2_DoIc
1044,https://youtu.be/XRzQoP04nc4
1046,https://www.youtube.com/watch?v=nayytXLaJ2w
1046,https://www.youtube.com/watch?v=UXH_VDhzOX8
1049,http://www.youtube.com/watch?feature=player_embedded&v=CfGS1na7UNc
1049,http://www.youtube.com/watch?v=tfTFd5oOTTI
1050,https://youtu.be/5RXGt31jIXY
1051,https://youtu.be/AJ4DNxSfx7A
1055,https://youtu.be/wBvmJhYGVGk
1058,https://www.youtube.com/watch?v=qtzWuWT9xhA
1061,https://www.youtube.com/watch?v=Bp_M8l4DS-Q
1061,https://www.youtube.com/watch?v=KUgJ4cUF4XA&feature=em-upload_owner
1062,https://youtu.be/jQmxWrt4A2w
1062,https://youtu.be/Xm-JFB4jjPA
1062,https://youtu.be/OWe36HP041Y
1062,https://youtu.be/UmguCk8q1Xs
1063,https://www.youtube.com/watch?v=zPFyBX9Fv8A
1064,https://www.youtube.com/watch?v=4Z9cw1kKjE8
1065,https://youtu.be/Xb5H3aGp4F4
1067,https://www.youtube.com/watch?v=zfWOVOFiRPg
1068,https://youtu.be/wQvoWhvO6nM
1070,https://www.youtube.com/watch?v=Lu36Rqqt6kA
1070,https://www.youtube.com/watch?v=q7LckvH4IqA
1070,https://www.youtube.com/watch?v=RyGr_XTdEbU
1070,https://youtu.be/9ELfRR8rlUo
1070,https://youtu.be/tvhRIVB7bYM?t=17m15s
1071,https://youtu.be/-Sn1SoIbVK8
1073,https://www.youtube.com/watch?v=WKdhL4kk3nY
1074,https://www.youtube.com/watch?v=mKw6B452TO0
1075,https://youtu.be/7KuAA1hVq2Q
1077,https://www.youtube.com/watch?v=-idGLYNKlKg
1077,https://www.youtube.com/watch?v=ccDfve1Kx5s
1077,https://www.youtube.com/watch?v=GAJhf8RhAyM
1077,https://www.youtube.com/watch?v=yeKaitpreIk
1080,https://www.youtube.com/watch?v=RAMeZyhGvlY
1082,https://www.youtube.com/watch?v=eQkCcpgfiKU
1083,https://www.youtube.com/watch?v=elso6ejp-LY
1084,https://youtu.be/Il4D7FYkEp0
1085,https://www.youtube.com/watch?v=yhmVjqmFEzI&feature=youtu.be
1086,https://vimeo.com/161298774
1087,https://youtu.be/qMaoQDhOSEA
1089,https://www.youtube.com/watch?v=tduWM0s3JWA&feature=youtu.be
1090,https://www.youtube.com/watch?v=JqcXji_L-eo
1095,https://www.youtube.com/watch?v=jd0us5UmiCg
1096,https://youtu.be/EedKPzYFISE
1099,https://www.youtube.com/watch?v=Vod2DAAqFh8
1101,https://www.youtube.com/watch?v=xwPOtxTIuFs
1108,https://youtu.be/m-_6RZh1kpk
1109,https://www.youtube.com/watch?v=D-wvVGxeqmc
1109,https://www.youtube.com/watch?v=Z2b5AAjiXYs
1112,https://youtu.be/gQvum5BsoEw
1115,https://youtu.be/kGyoiwLu65c
1117,https://youtu.be/8SX_50oJsgE
1120,https://www.youtube.com/watch?v=gyofuM_4kSY
1120,https://www.youtube.com/watch?v=zMUIQjQMz-g
1131,https://www.youtube.com/watch?v=pcLjmWWlU-U
1132,https://youtu.be/tLpgu-L63nA
1135,https://www.youtube.com/watch?v=x6pYrUSLxag
1136,https://www.youtube.com/watch?v=VnhD-nGJYCM
1137,https://youtu.be/dm2xn6JEroU
1138,https://www.youtube.com/watch?v=lXIeRH_WFC0&t=3s
1139,https://youtu.be/mzmetFuuTF4
1142,https://youtu.be/re97Q5DNjBw
1143,https://www.youtube.com/watch?v=YHEAiWlGNsc
1144,https://youtu.be/N-0Ot8wC2kA
1145,https://www.youtube.com/watch?v=HDsfghHblHQ
1147,https://www.youtube.com/watch?v=Aw-OuZz6-A4&feature=em-share_video_user
1149,https://youtu.be/U_iwnVaYHrc
1150,https://www.youtube.com/watch?v=qsMG_nt6D4Q
1152,https://www.youtube.com/watch?v=F-8-jPeN1hc
1152,https://www.youtube.com/watch?v=p65h8CIs8kw
1152,https://www.youtube.com/watch?v=x6HaHsuDfn0&t=1s
1153,https://www.youtube.com/watch?v=JPi39okeJuo
1153,https://www.youtube.com/watch?v=y0Yotk8UQ-I
1159,https://www.youtube.com/watch?v=ezY4OdHILo8
1160,https://youtu.be/wi-UjwKa8fY
1161,https://www.youtube.com/watch?v=dL1YX-rRtCA
1162,https://www.youtube.com/watch?v=FA_sCguhrS8
1164,https://www.youtube.com/watch?v=v125r9zk7c8
1165,https://vimeo.com/210129613
1167,https://www.youtube.com/watch?v=vQa8Kk9nhl4
1168,https://www.youtube.com/watch?v=_ArIp2k1UNo
1170,https://www.youtube.com/watch?v=jkbJeDLNhak
1172,https://www.youtube.com/watch?v=KUebLcIVkx0
1172,https://www.youtube.com/watch?v=pMl7YNmKABo
1172,https://www.youtube.com/watch?v=QuWuRGYnQMA
1173,https://www.youtube.com/watch?v=XtLnNcQGOtk&feature=youtu.be
1173,https://youtu.be/WUQ2gM3-EhY
1174,https://www.youtube.com/watch?v=rXd0LFz6dR0
1174,https://www.youtube.com/watch?v=TXwmhp2aIf0
1177,https://www.youtube.com/watch?v=LVc9LRBni8Q
1179,https://www.youtube.com/watch?v=DfBMoXGVKuE&feature=youtu.be
1187,https://www.youtube.com/watch?v=Qm0zgMIjJPw
1189,https://www.youtube.com/watch?v=qleIvsBcgqc&feature=youtu.be
1191,https://youtu.be/SWUO9yy_vl8
1192,https://youtu.be/Mjiwd938ep4
1194,https://www.youtube.com/watch?v=pVgHB_Vbkec&feature=youtu.be
1195,https://www.youtube.com/watch?v=gwMvTauGyvM
1198,https://youtu.be/c1W8X9a3wAY
1198,https://youtu.be/jVUHetTYsSo
1201,https://www.youtube.com/watch?v=AtEyx3A3WBc&feature=youtu.be
1205,https://youtu.be/n5l1hwD1Qhw
1206,https://www.youtube.com/watch?v=SB2NjiMjRbM&feature=youtu.be
1207,https://youtu.be/qLmVAPGAYnA
1208,https://youtu.be/eGFZGgM_lPY
1210,https://youtu.be/5aCVah_MINU
1210,https://youtu.be/dd5pAr7lm8
1210,https://youtube/.com/wach?v=2t74YqoLDMw
1213,https://www.youtube.com/watch?v=yjKLIWGO_iY
1216,https://youtu.be/BKU_RkJPmYI
1217,https://www.youtube.com/watch?v=RxOvR0Nh2-Q
1219,https://www.youtube.com/watch?v=iCxxVcSJMls
1222,https://www.youtube.com/watch?v=aQXAl3zxBME
1224,https://youtu.be/X2Ue9gLxubc
1225,https://www.youtube.com/watch?v=-FhKvjrAbQ4
1227,https://youtu.be/41P7o3wfQ-Q
1228,https://www.youtube.com/watch?v=PZP-uk5zrrQ
1229,https://youtu.be/AEoaSSg0kmw
1229,https://youtu.be/GxJNO0m4Gps
1231,https://www.youtube.com/watch?v=dF9jHO-Uj8M
1231,https://youtu.be/CmxkmX1Q1tI
1232,https://youtu.be/k3bfFmhn2Uo
1232,https://youtu.be/ypwpLI9aHyA
1236,https://www.youtube.com/watch?v=-nRkswruiLc
1236,https://www.youtube.com/watch?v=4Mx3t0QFy14
1236,https://www.youtube.com/watch?v=G6Mq7ttfO1Y
1236,https://www.youtube.com/watch?v=gyqJfCFiz4Y
1237,https://www.youtube.com/watch?v=hy5uu6GFCEc
1239,https://www.youtube.com/watch?v=FhRZyklZbLs
1240,https://www.youtube.com/watch?v=-ra-vGjXe9k
1241,https://www.youtube.com/watch?v=Sm5VIB1xNkI&feature=youtu.be
1242,https://www.youtube.com/watch?v=LvlFxWNf-IU&t=3s
1242,https://www.youtube.com/watch?v=lykrdcxxSkE&t=52s
1243,https://www.youtube.com/watch?v=qY5zdIhj5M4
1245,https://www.youtube.com/watch?v=wARA86mPnzg&index=7&list=PLHIgOKuus_F6TTRGN9JgB1n7amZuJThIG
1245,https://www.youtube.com/watch?v=wARA86mPnzg&index=7&list=PLHIgOKuus_F6TTRGN9JgB1n7amZuJThIG
1246,https://www.youtube.com/watch?v=pcW45ANesFg
1247,https://www.youtube.com/watch?v=QBoAmELDJc8
1248,https://www.youtube.com/watch?v=wBZ3RhiZwBE&t=96s
1251,https://youtu.be/_iy9cUfhpaM
1253,https://www.youtube.com/watch?v=yIeSmfTD-kc
1254,https://youtu.be/y-wmKVHYoA8
1255,https://www.youtube.com/watch?v=owNXfopehTk&feature=youtu.be
1256,https://youtu.be/J4WFtBTp7Gs
1260,https://www.youtube.com/watch?v=RJn1TWHGTX8&t=17s
1261,https://www.youtube.com/channel/UCqPGywZXkSSR6yg-8HnhFyg
1261,https://www.youtube.com/watch?v=3t4s7KWfZwg
1261,https://www.youtube.com/watch?v=3t4s7KWfZwg
1261,https://www.youtube.com/watch?v=4Ua8AZbViGI
1265,https://www.youtube.com/watch?v=CwwO6qoTaS0
1268,https://www.youtube.com/watch?v=xA9mYadTzXs&feature=youtu.be
1269,https://www.youtube.com/watch?v=LTEcSqxR8tE&feature=youtu.be
1271,https://youtu.be/tLpgu-L63nA
1272,https://youtu.be/3s2ImVqmABI
1275,https://youtu.be/OtKSKV_io7k
1277,https://youtu.be/K4l-kMwpfR4?t=53s
1280,https://youtu.be/oi5aKaxW0mE
1281,https://youtu.be/60GaR2SzFPk
1282,https://youtu.be/CuyHwZe2GIM
1283,https://www.youtube.com/watch?v=tUOeaYK-QFY
1284,https://youtu.be/49T4evk27r4
1285,https://www.youtube.com/watch?v=3nWNedI6gF8
1288,https://www.youtube.com/watch?v=JXEoDpBv6n0&t=1s
1294,https://www.youtube.com/watch?v=G9tjE2xsQ_0
1294,https://www.youtube.com/watch?v=IP15oqIrQ1s
1296,https://www.youtube.com/watch?v=vFeHOJXsyPE&feature=youtu.be
1299,https://www.youtube.com/watch?v=nGdCUYMJ284
1300,https://youtu.be/6xb3iCtac9M
1301,https://www.youtube.com/watch?v=tySZcNS2hzI
1301,https://www.youtube.com/watch?v=YqOMVKBp8cM&t=17s
1305,https://youtu.be/EpnBlVQgPjg
1306,https://www.youtube.com/watch?v=Akpp49uZjD4
1307,https://www.youtube.com/watch?v=3Acz8lFYTwQ&feature=youtu.be
1307,https://www.youtube.com/watch?v=IMSFGjn_AUE&feature=youtu.be
1307,https://www.youtube.com/watch?v=WVwlqDH76Ww&feature=youtu.be
1310,https://youtu.be/bDlv4lZJ9TY
1310,https://youtu.be/NJiDF6dyXyk?list=PLMnQI4GJ2MZwgB1Kp8m32RV796a7iUG95
1310,https://youtu.be/vEfEnfX1IeY?list=PLMnQI4GJ2MZwgB1Kp8m32RV796a7iUG95
1310,https://youtu.be/waPj7JbS6I8
1311,https://www.youtube.com/watch?v=r9fp2uCPYdY&feature=youtu.be
1311,https://www.youtube.com/watch?v=u3AaKJIHicI
1312,https://www.youtube.com/watch?v=B4vaIOE3IAo
1312,https://www.youtube.com/watch?v=uEGbtkvx5D0
1313,https://www.youtube.com/watch?v=gOP5RxAv-s8
1313,https://www.youtube.com/watch?v=I9zgPBCEix4
1315,https://www.youtube.com/watch?v=QL-yRvYR8yM&t=4s
1316,https://www.youtube.com/watch?v=XDEtyPttkHo&feature=youtu.be
1318,https://www.youtube.com/watch?v=Dj_65JwrlHk
1331,https://m.youtube.com/watch?v=smgDGDgf-NM
1332,https://www.youtube.com/watch?v=uVl9sd1uMzI&feature=youtu.be
1337,https://youtu.be/gpjohVoIo7c
1339,https://www.youtube.com/watch?v=KEioZaRylwk
1340,https://www.youtube.com/watch?v=g6UWXeR_3k0
1341,https://youtu.be/FnsoJyGWJkc
1344,https://youtu.be/6sH1XsVEuUM
1345,https://www.youtube.com/channel/UCELBHVM2SFgwdcE7Wo5_Q7g
1349,https://youtu.be/4mmgWmnlKjE
1352,https://youtu.be/_Z3J-S3g4Xo
1355,https://youtu.be/ggEpAn-GIxc
1356,https://youtu.be/0erqhYrnB_Q
1358,https://www.youtube.com/watch?v=RiERfUbYiVg
1360,https://www.youtube.com/watch?v=eUrcxZpjJpU
1361,https://youtu.be/_RmIEmBWBY0
1366,https://www.youtube.com/watch?v=-SqOot7BEow
1367,https://youtu.be/rNE1Vxymcb0
1368,https://www.youtube.com/watch?v=OIeiBvuOVGc
1371,https://youtu.be/mhvg6ml83T8
1372,https://www.youtube.com/watch?v=5fBp8lkqUAc&feature=youtu.be
1373,https://www.youtube.com/watch?v=ZtU8uk-xJS4&t=37s
1375,https://www.youtube.com/watch?v=8qR9t_Hn1tQ
1376,https://www.youtube.com/watch?v=UgRUWV9M5aI
1377,https://www.youtube.com/watch?v=mVppp8V8NoU&feature=youtu.be
1378,https://www.youtube.com/watch?v=x5RT1xz9npE&t=2s
1379,https://www.youtube.com/watch?v=CtCCQG97fSU
1379,https://www.youtube.com/watch?v=WUfwXWot1PQ&t=57s
1381,https://youtu.be/-0i5H58exS4
1381,https://youtu.be/eInFICodO_I
1381,https://youtu.be/Mr7d6yionwg
1381,https://youtu.be/YStXrG0Vkug
1385,https://youtu.be/PKTTSyW1HcE
1386,https://youtu.be/gNHSX7yArLo
1389,https://youtu.be/JbdxU1MEYEI
1391,https://www.youtube.com/watch?v=KEtT4ktHU2c&t=52s
1392,https://youtu.be/1Nqv0MJcCZQ
1393,https://www.youtube.com/watch?v=UdPskVrg7L0&t=2s
1396,https://www.youtube.com/watch?v=kXI8bQJG4F8
1398,https://www.youtube.com/watch?v=mHpJqi8avl4
1400,https://www.youtube.com/watch?v=JGNwXy1VWCg&t=1s
1401,https://youtu.be/yMy4_c-Rc_4
1402,https://youtu.be/O1LgBYEk8Gs
1405,https://youtu.be/xyuCN3oWDHI
1407,https://www.youtube.com/watch?v=lo3AjIk_AcY&rel=0
1412,https://www.youtube.com/watch?time_continue=6&v=mdGrYEgRgZU
1415,https://youtu.be/fm-T6FYYWrs
1416,https://www.youtube.com/watch?v=bYYP7JdezNQ&t=15s
1417,https://www.youtube.com/watch?v=6DfnosXnoRk&t=12s
1424,https://youtu.be/eEvsfIVZtH4
1425,https://youtu.be/dxk5T7UnVlc
1426,https://youtu.be/Yt90hnIqCvU
1427,https://www.youtube.com/watch?v=JvPHjKfZfYs
1427,https://www.youtube.com/watch?v=T3PYxJcNKJU
1428,https://www.youtube.com/watch?v=lHkfK2eicLU&feature=youtu.be
1432,https://youtu.be/EjN1-dbjaYU
1433,https://youtu.be/gXVXXOsUdpI
1434,https://www.youtube.com/watch?v=2RC4xHB14PU
1435,https://youtu.be/E_G9KymNNs8
1437,https://youtu.be/tkhvfPKzEmI
1438,https://youtu.be/QxcTyHmt104
1440,https://youtu.be/0M29oLrFEcQ
1440,https://youtu.be/njX-wsfZBCY
1442,https://www.youtube.com/watch?v=3USfk3UdAno&feature=youtu.be
1445,https://youtu.be/nhBwY7uwFrI
1447,https://www.youtube.com/watch?v=MF0Zvo9g_FM
1449,https://www.youtube.com/watch?v=-PZ9sibmsfk&feature=youtu.be
1451,https://www.youtube.com/watch?v=BVjqlJZwERk
1452,https://youtu.be/tvuEuD5A4Ag
1454,https://youtu.be/gy6GcCI5rJs
1457,https://www.youtube.com/watch?v=X_1Y7x7DHqM
1458,https://youtu.be/kjpE8vAaD5s
1460,https://www.youtube.com/watch?v=QBDHoy-JPL4&feature=youtu.be
1461,https://www.youtube.com/watch?v=nweVwbf5tTs&t=6s
1462,https://www.youtube.com/watch?v=TCHoxxWbGnI
1462,https://www.youtube.com/watch?v=TL4Qho3NWYE
1462,https://www.youtube.com/watch?v=w5RqlcQtYFQ
1465,https://youtu.be/ZvueW3lwInk
1466,https://youtu.be/tNBMf3ES-dQ
1468,https://youtu.be/0z1LHbozCro
1469,https://www.youtube.com/watch?v=kcB_uEsqH3A&t=1s
1470,https://www.youtube.com/watch?v=3EGospH0ZCE
1471,https://youtu.be/1bSvcqJl-Vc
1471,https://youtu.be/FnLuWx5AkjI
1471,https://youtu.be/TDydVY5gVTU
1473,https://m.youtube.com/watch?v=jNdV1aXd9JM&feature=youtu.be
1474,https://www.youtube.com/watch?v=4HAlUWRsim0&feature=youtu.be
1475,https://youtu.be/vU9p6cmPJ6g
1477,https://youtu.be/YsQwniKKYzg
1478,https://www.youtube.com/watch?v=uziGaRqQGeU&feature=youtu.be
1480,https://www.youtube.com/watch?v=L9vPgaCoWjw&feature=share
1485,https://youtu.be/mV4BjEV_PD4
1486,https://youtu.be/7YtlFmc1woM
1487,https://youtu.be/NjL49_iIuBI
1488,https://www.youtube.com/watch?v=8yAxRi7N8Tk
1490,https://www.youtube.com/watch?v=vg2Viajk1nY&t=5s
1491,https://www.youtube.com/watch?v=XQJTJWJI7-k&feature=youtu.be
1492,https://www.youtube.com/watch?v=9S0UXzGyjP0&t=82s
1492,https://www.youtube.com/watch?v=u_EAFBh9ubo&t=6s
1494,https://www.youtube.com/watch?v=ZrGHJy0hkKc
1496,https://www.youtube.com/watch?v=BM40-5y_7zU
1500,https://www.youtube.com/watch?v=8_ggxJ7tG9w&feature=youtu.be
1501,https://www.youtube.com/watch?v=L1U7wO5l3Ic&t=52s
1503,https://youtu.be/AVYpv5jkv_c
1505,https://www.youtube.com/watch?v=Jv_QvI5uoOo
1506,https://youtu.be/nbWoDcrXRy4
1508,https://youtu.be/Of6sgMOFj-E
1509,https://www.youtube.com/watch?v=1swSyFCFb-0
1509,https://www.youtube.com/watch?v=8msV0faOHMQ
1509,https://www.youtube.com/watch?v=M2vriKK7FC8
1510,https://www.youtube.com/watch?v=xgYHcCjvOUA&t=1s
1511,https://youtu.be/FHhj-7BDTKA
1513,https://youtu.be/7uEw_xsHCWk
1517,https://youtu.be/jVOw96M7nI8
1518,https://youtu.be/-hipGk6zGsc
1520,https://www.youtube.com/watch?v=M7uQev6ElA0
1521,https://www.youtube.com/watch?v=mcRwLQ7AqKI&feature=youtu.be
1525,https://youtu.be/_nX-RU7Rj1c
1625,https://www.youtube.com/watch?v=aJbCRrLQaXM&feature=youtu.be
1629,https://youtu.be/bvoplPWr_VI
1629,https://youtu.be/byZY1Ej4xAc
1629,https://youtu.be/eRx2axx1KIc
1629,https://youtu.be/gsvH6D9nsYg
1629,https://youtu.be/OBDimDC-vG4
1629,https://youtu.be/u2piEFUJU0A
1629,https://youtu.be/UfqJAOB9tcg
1629,https://youtu.be/VTjo-MgJK0Y
1629,https://youtu.be/zWES157wLHo?list=PLvcwvsI2PzX4iK3SBuJ0rIwKAJZlddKeZ
1630,https://www.youtube.com/watch?v=iti8l_bVmsE
1630,https://youtu.be/GZWoNIcOlfw
1632,https://www.youtube.com/watch?v=Rr4-F4dkzc4
1637,https://www.youtube.com/watch?v=JFNqqqaG000
1638,https://youtu.be/jSuF0MH-vwU
1639,https://www.youtube.com/watch?v=-SSv-7RZ6NM
1640,https://www.youtube.com/watch?v=PQQ_sYgHJZA
1640,https://youtu.be/26OA58PPmXI
1640,https://youtu.be/4govezLZT4E
1640,https://youtu.be/EcnBIiYwFrM
1640,https://youtu.be/PQQ_sYgHJZA
1640,https://youtu.be/rYfWt2DNRYo
1640,https://youtu.be/U5su7YQoeMI
1641,https://www.youtube.com/watch?v=1PJkn4XQ7BU
1641,https://www.youtube.com/watch?v=FW6jonimew0
1642,https://www.youtube.com/watch?v=EFHnpr6omPQ
1644,https://www.youtube.com/watch?v=P1vXHWhOFXA
1645,https://www.youtube.com/watch?v=AvsqR763054
1645,https://www.youtube.com/watch?v=peS8SeB3CzU
1646,http://youtu.be/AMqoJYmOQbU
1648,https://www.youtube.com/watch?v=jfTgusumZBw
1652,https://youtu.be/_ZtwSSOrdmM
1656,https://youtu.be/3jC3pHFdg4Q
1657,https://youtu.be/aCQC_uNaz70
1660,https://www.youtube.com/watch?v=MFA4_UVqk0c&t=88s
1663,https://www.youtube.com/watch?v=HwOhwk0wUHE
1664,https://youtu.be/QqBuGyTvg8I
1667,https://www.youtube.com/channel/UCwyz3qqIsuJaDBaq_yA1_NQ?view_as=subscriber
1667,https://www.youtube.com/watch?v=Uo_SMiTA1v8
1668,https://www.youtube.com/watch?v=-EoOx_YsFO0&t=4s
1668,https://www.youtube.com/watch?v=50I1RQs5UJQ
1668,https://www.youtube.com/watch?v=ECZ-WtK1UWo
1668,https://www.youtube.com/watch?v=FKM9NeaEZEA&list=PLxMMlVAi_pWtts-VUU7KOZH8M5KmXiniv
1668,https://www.youtube.com/watch?v=n8_ZAg6oi3Y
1668,https://www.youtube.com/watch?v=qU6I-mPzPw8
1669,https://youtu.be/PJkHGGbsaqM
1670,https://youtu.be/abgH3a5Q_7Y
1672,https://youtu.be/5yor5tIutH4
1674,https://www.youtube.com/watch?v=j6HJ4eEyYq8
1675,https://youtu.be/BqaRdF6mFr8
1676,https://www.youtube.com/watch?v=F4U7QsG8B5I&feature=youtu.be
1685,https://www.youtube.com/watch?v=qlAAXXox5q0
1686,https://youtu.be/uCm3wh20ugs
1687,https://youtu.be/_cglMNYb6J4
